Index,Fiscal_Week_ID,Store_ID,Item_ID,Price,Item_Quantity,Sales_Amount_No_Discount,Sales_Amount,Competition_Price,price_change,qty_change,elasticity,price_bracket,competition_price_bracket,competition_sales_amt,Price_avg,Item_Quantity_avg,segment,dynamic_price
39240,2019-03-25,store_458,item_643,176.88,442,5786.04,11134.21,172.81,0.049857549857549976,0.0,0.0,151-200,151-200,76382.02,173.61079999999998,21794,High,159.192
39252,2019-03-25,store_162,item_643,166.39,443,5850.26,11481.77,172.81,-0.05930574400723665,0.002262443438914019,-0.03814880795758923,151-200,151-200,76554.83,173.61079999999998,21794,High,149.751
39264,2019-03-25,store_30,item_643,177.52,445,5551.52,11469.43,172.81,0.06689103912494754,0.004514672686230181,0.06749293695074919,151-200,151-200,76900.45,173.61079999999998,21794,High,159.768
39276,2019-03-25,store_594,item_643,177.16,431,5692.6,11457.41,172.81,-0.002027940513744997,-0.03146067415730336,15.513607990011968,151-200,151-200,74481.11,173.61079999999998,21794,High,159.444
39288,2019-03-25,store_197,item_643,173.44,429,5675.28,10973.19,172.81,-0.020997967938586548,-0.004640371229698403,0.22099144275628246,151-200,151-200,74135.49,173.61079999999998,21794,High,156.096
39300,2019-03-25,store_459,item_156,63.3,332,3883.38,13214.9,119.72,-0.6350322878228782,-0.2261072261072261,0.3560562674417768,51-100,101-150,39747.04,60.7222,16015,Medium,66.465
39309,2019-03-25,store_709,item_156,62.35,309,3997.74,13593.36,119.72,-0.01500789889415477,-0.06927710843373491,4.616043119847825,51-100,101-150,36993.48,60.7222,16015,Medium,65.4675
39318,2019-03-25,store_442,item_156,58.78,315,4137.84,13337.14,119.72,-0.05725741780272653,0.01941747572815533,-0.3391259416387914,51-100,101-150,37711.8,60.7222,16015,Medium,61.719
39327,2019-03-25,store_136,item_156,58.67,319,3804.68,13226.39,119.72,-0.001871384824770339,0.012698412698412653,-6.7855699855699285,51-100,101-150,38190.68,60.7222,16015,Medium,61.603500000000004
39336,2019-03-25,store_601,item_156,59.53,331,3834.4,13138.63,119.72,0.014658258053519724,0.037617554858934144,2.566304585550768,51-100,101-150,39627.32,60.7222,16015,Medium,62.5065
39345,2019-03-25,store_458,item_156,63.16,305,3850.58,13067.56,119.72,0.06097765832353419,-0.0785498489425982,-1.2881742445049265,51-100,101-150,36514.6,60.7222,16015,Medium,66.318
39354,2019-03-25,store_162,item_156,59.49,324,4130.25,13622.32,119.72,-0.0581063964534515,0.062295081967213006,-1.0720864787599937,51-100,101-150,38789.28,60.7222,16015,Medium,62.46450000000001
39363,2019-03-25,store_30,item_156,59.95,307,4088.01,13424.58,119.72,0.007732391998655164,-0.05246913580246915,-6.785628019323736,51-100,101-150,36754.04,60.7222,16015,Medium,62.947500000000005
39372,2019-03-25,store_594,item_156,59.09,334,4014.28,13536.28,119.72,-0.014345287739783164,0.08794788273615639,-6.130785546549502,51-100,101-150,39986.48,60.7222,16015,Medium,62.044500000000006
39381,2019-03-25,store_197,item_156,57.64,315,3871.15,13393.55,119.72,-0.02453883905906251,-0.05688622754491013,2.3182118521577455,51-100,101-150,37711.8,60.7222,16015,Medium,60.522000000000006
39390,2019-03-25,store_459,item_620,285.36,322,2864.17,11874.84,228.98,3.9507286606523246,0.022222222222222143,0.005624841423190253,251-300,201-250,73731.56,275.668,16641,High,256.824
39402,2019-03-25,store_709,item_620,272.7,318,2864.67,11100.38,228.98,-0.04436501261564352,-0.012422360248447228,0.280003532424715,251-300,201-250,72815.64,275.668,16641,High,245.43
39414,2019-03-25,store_442,item_620,266.27,331,2890.32,11813.07,228.98,-0.02357902456912364,0.04088050314465419,-1.7337656621379733,251-300,201-250,75792.37999999999,275.668,16641,High,239.643
39426,2019-03-25,store_136,item_620,273.34,318,2888.04,11759.41,228.98,0.02655199609419001,-0.0392749244712991,-1.4791703166864,251-300,201-250,72815.64,275.668,16641,High,246.00599999999997
39438,2019-03-25,store_601,item_620,281.9,326,2694.47,11897.16,228.98,0.031316309358308425,0.02515723270440251,0.8033268676894114,251-300,201-250,74647.48,275.668,16641,High,253.70999999999998
39450,2019-03-25,store_458,item_620,273.05,323,2968.09,12122.35,228.98,-0.03139411138701653,-0.009202453987730008,0.29312675470520916,251-300,201-250,73960.54,275.668,16641,High,245.745
39462,2019-03-25,store_162,item_620,276.85,321,2782.6,11345.5,228.98,0.013916865043032356,-0.006191950464396245,-0.4449242300798425,251-300,201-250,73502.58,275.668,16641,High,249.16500000000002
39474,2019-03-25,store_30,item_620,271.17,334,2733.57,11786.56,228.98,-0.020516525194148483,0.04049844236760114,-1.9739425650475988,251-300,201-250,76479.31999999999,275.668,16641,High,244.05300000000003
39486,2019-03-25,store_594,item_620,269.44,318,2727.63,11162.57,228.98,-0.006379761773057546,-0.04790419161676651,7.5087743587968,251-300,201-250,72815.64,275.668,16641,High,242.496
39498,2019-03-25,store_197,item_620,268.99,323,2897.57,11231.75,228.98,-0.0016701306413301475,0.01572327044025168,-9.414395527603245,251-300,201-250,73960.54,275.668,16641,High,242.091
39510,2019-03-25,store_459,item_259,155.39,410,3209.66,9965.92,195.91,-0.4223205323617979,0.2693498452012384,-0.6377853420834604,151-200,151-200,80323.1,156.67860000000002,21515,High,139.851
39518,2019-03-25,store_709,item_259,155.23,447,3143.39,9995.8,195.91,-0.0010296672887573077,0.09024390243902447,-87.64375000000115,151-200,151-200,87571.77,156.67860000000002,21515,High,139.707
39526,2019-03-25,store_442,item_259,148.91,438,3171.49,10171.83,195.91,-0.040713779552921436,-0.020134228187919434,0.49453105088777477,101-150,151-200,85808.58,156.67860000000002,21515,High,134.019
39534,2019-03-25,store_136,item_259,160.74,437,3315.29,9590.01,195.91,0.07944395943858718,-0.0022831050228310223,-0.028738560350783354,151-200,151-200,85612.67,156.67860000000002,21515,High,144.66600000000003
39542,2019-03-25,store_601,item_259,163.04,411,3210.67,9532.56,195.91,0.014308821699638985,-0.059496567505720854,-4.158034026465084,151-200,151-200,80519.01,156.67860000000002,21515,High,146.736
39550,2019-03-25,store_458,item_259,163.37,422,3354.73,10412.66,195.91,0.002024043179587931,0.02676399026763998,13.223033252229719,151-200,151-200,82674.02,156.67860000000002,21515,High,147.03300000000002
39558,2019-03-25,store_162,item_259,157.23,447,3286.89,9815.14,195.91,-0.0375833996449777,0.05924170616113744,-1.5762732142581455,151-200,151-200,87571.77,156.67860000000002,21515,High,141.507
39566,2019-03-25,store_30,item_259,159.02,439,3364.61,9763.92,195.91,0.011384595815048248,-0.017897091722595126,-1.5720445427617737,151-200,151-200,86004.49,156.67860000000002,21515,High,143.11800000000002
39574,2019-03-25,store_594,item_259,159.34,439,3363.75,9692.91,195.91,0.0020123254936486035,0.0,0.0,151-200,151-200,86004.49,156.67860000000002,21515,High,143.406
39582,2019-03-25,store_197,item_259,159.31,412,3362.86,9660.48,195.91,-0.00018827664114473563,-0.06150341685649208,326.6651480637579,151-200,151-200,80714.92,156.67860000000002,21515,High,143.37900000000002
39590,2019-03-25,store_459,item_167,110.77,461,5721.96,12896.68,129.68,-0.30468897118824934,0.11893203883495151,-0.3903391657765992,101-150,101-150,59782.48,109.215,22466,Medium,116.3085
39597,2019-03-25,store_709,item_167,105.85,457,5398.08,13104.73,129.68,-0.04441635821973455,-0.008676789587852451,0.19535121598504404,101-150,101-150,59263.76,109.215,22466,Medium,111.1425
39604,2019-03-25,store_442,item_167,108.8,445,5611.23,12425.35,129.68,0.02786962683042038,-0.026258205689277947,-0.942180024477991,101-150,101-150,57707.600000000006,109.215,22466,Medium,114.24
39611,2019-03-25,store_136,item_167,109.21,439,5658.61,12157.23,129.68,0.00376838235294108,-0.013483146067415741,-3.5779665661826106,101-150,101-150,56929.520000000004,109.215,22466,Medium,114.6705
39618,2019-03-25,store_601,item_167,104.61,452,5906.92,12766.9,129.68,-0.04212068491896337,0.029612756264236983,-0.7030454590472452,101-150,101-150,58615.36,109.215,22466,Medium,109.8405
39625,2019-03-25,store_458,item_167,112.93,469,5747.9,13322.12,129.68,0.07953350540101334,0.03761061946902644,0.4728902527229391,101-150,101-150,60819.920000000006,109.215,22466,Medium,118.57650000000001
39632,2019-03-25,store_162,item_167,108.9,469,5624.55,12507.54,129.68,-0.03568582307624191,0.0,-0.0,101-150,101-150,60819.920000000006,109.215,22466,Medium,114.34500000000001
39639,2019-03-25,store_30,item_167,111.8,433,5683.35,12230.98,129.68,0.026629935720844822,-0.07675906183368875,-2.8824351150650696,101-150,101-150,56151.44,109.215,22466,Medium,117.39
39646,2019-03-25,store_594,item_167,110.35,467,5653.07,12446.12,129.68,-0.012969588550983957,0.07852193995381063,-6.054312335748958,101-150,101-150,60560.560000000005,109.215,22466,Medium,115.86749999999999
39653,2019-03-25,store_197,item_167,103.88,434,5831.1,12353.03,129.68,-0.0586316266425011,-0.07066381156316914,1.2052166315294774,101-150,101-150,56281.12,109.215,22466,Medium,109.074
39660,2019-03-25,store_459,item_125,285.93,313,7570.79,12234.7,128.31,1.752502887947632,-0.2788018433179723,-0.15908780820582785,251-300,101-150,40161.03,293.16020000000003,15066,High,257.337
39669,2019-03-25,store_709,item_125,285.31,303,7686.97,12760.03,128.31,-0.002168362886021069,-0.03194888178913735,14.734102854787064,251-300,101-150,38877.93,293.16020000000003,15066,High,256.779
39678,2019-03-25,store_442,item_125,279.9,314,7332.46,11759.28,128.31,-0.018961830990852135,0.03630363036303641,-1.9145635450790897,251-300,101-150,40289.340000000004,293.16020000000003,15066,High,251.91
39687,2019-03-25,store_136,item_125,291.06,309,7476.09,12800.33,128.31,0.03987138263665613,-0.015923566878980888,-0.39937333059379304,251-300,101-150,39647.79,293.16020000000003,15066,High,261.954
39696,2019-03-25,store_601,item_125,288.54,312,7537.76,12159.58,128.31,-0.008658008658008587,0.009708737864077666,-1.1213592233009795,251-300,101-150,40032.72,293.16020000000003,15066,High,259.68600000000004
39705,2019-03-25,store_458,item_125,303.53,305,7243.23,12665.74,128.31,0.05195120260622432,-0.022435897435897467,-0.4318648329655684,301-350,101-150,39134.55,293.16020000000003,15066,High,273.17699999999996
39714,2019-03-25,store_162,item_125,303.77,309,7392.4,12042.48,128.31,0.0007906961420618419,0.013114754098360715,16.58633879781215,301-350,101-150,39647.79,293.16020000000003,15066,High,273.393
39723,2019-03-25,store_30,item_125,278.54,306,7133.18,11986.34,128.31,-0.08305625967014507,-0.009708737864077666,0.11689351173091067,251-300,101-150,39262.86,293.16020000000003,15066,High,250.68600000000004
39732,2019-03-25,store_594,item_125,288.75,316,7273.28,12815.75,128.31,0.03665541753428592,0.03267973856209161,0.8915391164627814,251-300,101-150,40545.96,293.16020000000003,15066,High,259.875
39741,2019-03-25,store_197,item_125,302.22,312,7242.3,11822.64,128.31,0.04664935064935083,-0.012658227848101222,-0.2713484254743292,301-350,101-150,40032.72,293.16020000000003,15066,High,271.99800000000005
39750,2019-03-25,store_459,item_288,117.31,395,2897.68,14643.79,261.28,-0.6118390576401298,0.26602564102564097,-0.4347967618342394,101-150,251-300,103205.59999999999,118.5226,19187,Medium,123.17550000000001
39758,2019-03-25,store_709,item_288,117.08,374,3005.88,14294.98,261.28,-0.001960617168186851,-0.05316455696202527,27.116235553109554,101-150,251-300,97718.71999999999,118.5226,19187,Medium,122.934
39766,2019-03-25,store_442,item_288,114.31,401,2946.09,14551.43,261.28,-0.02365903655620083,0.07219251336898402,-3.051371648101325,101-150,251-300,104773.27999999998,118.5226,19187,Medium,120.02550000000001
39774,2019-03-25,store_136,item_288,122.67,378,2841.27,14161.9,261.28,0.07313445892747783,-0.05735660847880297,-0.7842624300492793,101-150,251-300,98763.84,118.5226,19187,Medium,128.8035
39782,2019-03-25,store_601,item_288,119.84,365,2860.45,15081.2,261.28,-0.023070025271052397,-0.03439153439153442,1.4907454147736858,101-150,251-300,95367.2,118.5226,19187,Medium,125.83200000000001
39790,2019-03-25,store_458,item_288,118.29,386,2974.42,14343.49,261.28,-0.01293391188251003,0.05753424657534256,-4.448325231992931,101-150,251-300,100854.07999999999,118.5226,19187,Medium,124.20450000000001
39798,2019-03-25,store_162,item_288,121.86,384,2842.24,13978.23,261.28,0.030180065939639844,-0.005181347150259086,-0.17168110767623185,101-150,251-300,100331.51999999999,118.5226,19187,Medium,127.953
39806,2019-03-25,store_30,item_288,114.29,373,3082.88,15269.79,261.28,-0.062120466108649186,-0.02864583333333337,0.4611335865257608,101-150,251-300,97457.43999999999,118.5226,19187,Medium,120.00450000000001
39814,2019-03-25,store_594,item_288,116.31,373,3098.63,14043.25,261.28,0.017674337212354452,0.0,0.0,101-150,251-300,97457.43999999999,118.5226,19187,Medium,122.1255
39822,2019-03-25,store_197,item_288,120.88,374,2994.8,15155.03,261.28,0.03929154844811267,0.002680965147453085,0.06823261625826463,101-150,251-300,97718.71999999999,118.5226,19187,Medium,126.924
39830,2019-03-25,store_459,item_786,202.57,385,3641.86,9974.48,50.98,0.675794176042356,0.02941176470588225,0.043521778891505034,201-250,51-100,19627.3,207.4932,19097,High,182.313
39838,2019-03-25,store_709,item_786,209.64,384,3988.19,10637.36,50.98,0.03490151552549725,-0.0025974025974025983,-0.07442091147890324,201-250,51-100,19576.32,207.4932,19097,High,188.676
39846,2019-03-25,store_442,item_786,207.69,380,3754.4,10233.01,50.98,-0.009301659988551703,-0.01041666666666663,1.1198717948718029,201-250,51-100,19372.399999999998,207.4932,19097,High,186.921
39854,2019-03-25,store_136,item_786,202.67,381,3769.97,9730.17,50.98,-0.02417063893302518,0.002631578947368318,-0.10887502621094144,201-250,51-100,19423.379999999997,207.4932,19097,High,182.403
39862,2019-03-25,store_601,item_786,215.99,365,3897.49,10227.77,50.98,0.06572260324665713,-0.04199475065616798,-0.638969678339757,201-250,51-100,18607.699999999997,207.4932,19097,High,194.39100000000002
39870,2019-03-25,store_458,item_786,214.47,375,3918.11,10207.55,50.98,-0.007037362840872308,0.027397260273972712,-3.893114635904821,201-250,51-100,19117.5,207.4932,19097,High,193.023
39878,2019-03-25,store_162,item_786,218.29,389,3837.54,10680.97,50.98,0.01781134890660696,0.03733333333333344,2.0960418848167626,201-250,51-100,19831.219999999998,207.4932,19097,High,196.46099999999998
39886,2019-03-25,store_30,item_786,199.9,393,3689.63,9817.57,50.98,-0.08424572815978737,0.010282776349614497,-0.12205694667522297,151-200,51-100,20035.14,207.4932,19097,High,179.91
39894,2019-03-25,store_594,item_786,202.91,365,3811.79,9878.25,50.98,0.015057528764382155,-0.07124681933842236,-4.731640925498559,201-250,51-100,18607.699999999997,207.4932,19097,High,182.619
39902,2019-03-25,store_197,item_786,206.95,394,3642.59,10316.2,50.98,0.01991030506135716,0.07945205479452055,3.99049911840501,201-250,51-100,20086.12,207.4932,19097,High,186.255
39910,2019-03-25,store_459,item_325,120.21,330,7250.31,8666.98,55.45,-0.41913505677699925,-0.1624365482233503,0.38755180602746536,101-150,51-100,18298.5,117.30489795918366,16116,Medium,126.2205
39916,2019-03-25,store_709,item_325,120.78,328,6737.53,8476.4,55.45,0.004741702021462402,-0.0060606060606061,-1.2781499202552022,101-150,51-100,18187.600000000002,117.30489795918366,16116,Medium,126.819
39922,2019-03-25,store_442,item_325,121.18,320,6822.76,9192.81,55.45,0.0033118065904951255,-0.024390243902439046,-7.364634146341447,101-150,51-100,17744.0,117.30489795918366,16116,Medium,127.23900000000002
39928,2019-03-25,store_136,item_325,116.59,326,7159.11,9074.42,55.45,-0.037877537547450046,0.018750000000000044,-0.49501633986928256,101-150,51-100,18076.7,117.30489795918366,16116,Medium,122.41950000000001
39940,2019-03-25,store_458,item_325,111.69,325,6800.22,8518.76,55.45,-0.04202761814906941,0.009316770186335477,-0.2216820889846638,101-150,51-100,18021.25,117.30489795918366,16116,Medium,117.2745
39946,2019-03-25,store_162,item_325,115.87,341,6888.64,8539.97,55.45,0.037425015668367756,0.04923076923076919,1.3154508649245498,101-150,51-100,18908.45,117.30489795918366,16116,Medium,121.66350000000001
39952,2019-03-25,store_30,item_325,118.49,344,7181.31,9213.31,55.45,0.022611547423836864,0.008797653958944274,0.38907792527590906,101-150,51-100,19074.8,117.30489795918366,16116,Medium,124.4145
39958,2019-03-25,store_594,item_325,115.73,329,7049.89,8827.9,55.45,-0.023293104903367334,-0.043604651162790664,1.8719982305358964,101-150,51-100,18243.05,117.30489795918366,16116,Medium,121.51650000000001
39964,2019-03-25,store_197,item_325,121.75,330,6628.6,9248.25,55.45,0.052017627235807495,0.003039513677811634,0.05843237839420935,101-150,51-100,18298.5,117.30489795918366,16116,Medium,127.8375
39970,2019-03-25,store_459,item_726,200.23,419,6146.2,9034.52,160.5,0.6445995893223819,0.26969696969696977,0.41839457263769203,201-250,151-200,67249.5,194.25279999999998,21302,High,180.207
39978,2019-03-25,store_709,item_726,195.14,406,6503.39,9141.65,160.5,-0.025420766118963156,-0.031026252983293534,1.220508179733767,151-200,151-200,65163.0,194.25279999999998,21302,High,175.626
39986,2019-03-25,store_442,item_726,188.97,439,6641.46,8853.41,160.5,-0.03161832530490927,0.08128078817733986,-2.5706860623867285,151-200,151-200,70459.5,194.25279999999998,21302,High,170.073
39994,2019-03-25,store_136,item_726,185.81,423,6336.52,9109.42,160.5,-0.016722231041964353,-0.036446469248291535,2.1795219284334313,151-200,151-200,67891.5,194.25279999999998,21302,High,167.229
40002,2019-03-25,store_601,item_726,194.48,423,6373.14,9128.11,160.5,0.04666056724611156,0.0,0.0,151-200,151-200,67891.5,194.25279999999998,21302,High,175.03199999999998
40010,2019-03-25,store_458,item_726,190.99,445,6184.08,9253.29,160.5,-0.01794529000411349,0.05200945626477549,-2.8982232247488717,151-200,151-200,71422.5,194.25279999999998,21302,High,171.89100000000002
40018,2019-03-25,store_162,item_726,193.6,430,6555.64,9393.85,160.5,0.01366563694434264,-0.0337078651685393,-2.466615007103187,151-200,151-200,69015.0,194.25279999999998,21302,High,174.24
